cod_municipio;cod_unico_endereco;num_quadra;nom_logradouro;num_endereco;nom_logradouro_adjacente;dim_testada;dim_profundidade
4104501;4104501.82856-1;4104501.82856-1; RUA TE.FERNANDO DE NORONHA;1803;;10;20
4104501;4104501.82864-1;4104501.82864-1; RUA TARUMA ;1065;;10;20
4104501;4104501.82864-2;4104501.82864-2; RUA TARUMA ;1065;;10;20
4104501;4104501.82872-1;4104501.82872-1; RUA TARUMA ;1051;;10;20
4104501;4104501.82872-2;4104501.82872-2; RUA TARUMA ;1051;;10;20
4104501;4104501.82881-1;4104501.82881-1; RUA TARUMA ; 1037;;10;20
4104501;4104501.82899-0;4104501.82899-0; RUA VIOLETA ;491;;10;20
4104501;4104501.8290-1;4104501.8290-1; RUA RIO DE JANEIRO;1060;;10;20
4104501;4104501.8290-2;4104501.8290-2; RUA RIO DE JANEIRO;1060;;10;20
4104501;4104501.82902-1;4104501.82902-1; RUA TUPINAMBAS;740;;10;20
4104501;4104501.82902-2;4104501.82902-2; RUA TUPINAMBAS;740;;10;20
4104501;4104501.82911-1;4104501.82911-1; RUA PARA;730;;10;20
4104501;4104501.82929-1;4104501.82929-1; RUA MINAS GERAIS;301;;10;20
4104501;4104501.82929-2;4104501.82929-2; RUA MINAS GERAIS;301;;10;20
4104501;4104501.82937-1;4104501.82937-1; RUA TUPINAMBAS;1955;;10;20
4104501;4104501.82945-0;4104501.82945-0; AV. RIO GRANDE DO SUL; 5121;;10;20
4104501;4104501.82953-0;4104501.82953-0; TRAVESSA  Nº 04;592;;10;20
4104501;4104501.82961-0;4104501.82961-0; TRAVESSA  Nº 04;580;;10;20
4104501;4104501.82970-1;4104501.82970-1; RUA BAHIA ;288;;10;20
4104501;4104501.82988-1;4104501.82988-1; RUA UBIRAJARAS ;1111;;10;20
4104501;4104501.82996-0;4104501.82996-0; RUA UBIRAJARAS ; 1107;;10;20
4104501;4104501.83003-1;4104501.83003-1; RUA BAHIA;466;;10;20
4104501;4104501.83011-1;4104501.83011-1; RUA TAPAJOS;322;;10;20
4104501;4104501.83020-1;4104501.83020-1; AV. BOTUCARIS;1419;;10;20
4104501;4104501.8303-2;4104501.8303-2; RUA LUIZ GERALDO HOLLEN;655;;10;20
4104501;4104501.83038-1;4104501.83038-1; AV. BOTUCARIS;1419;;10;20
4104501;4104501.83054-1;4104501.83054-1; AV. BOTUCARIS;1419;;10;20
4104501;4104501.83062-3;4104501.83062-3; RUA EMILIO JOSE KUNZ;1133;;10;20
4104501;4104501.83071-1;4104501.83071-1; RUA EMILIO JOSE KUNZ;1011;;10;20
4104501;4104501.83101-1;4104501.83101-1; RUA EMILIO JOSE KUNZ;1095;;10;20
4104501;4104501.8311-1;4104501.8311-1; AV. ESPIRITO SANTO;0;;10;20
4104501;4104501.8311-2;4104501.8311-2; AV. ESPIRITO SANTO;0;;10;20
4104501;4104501.83135-0;4104501.83135-0; RUA EMILIO JOSE KUNZ; ;;10;20
4104501;4104501.83151-0;4104501.83151-0; RUA EMILIO JOSE KUNZ;1055;;10;20
4104501;4104501.83160-1;4104501.83160-1; RUA EMILIO JOSE KUNZ;1027;;10;20
4104501;4104501.83267-1;4104501.83267-1; RUA EMILIO JOSE KUNZ;1024;;10;20
4104501;4104501.83275-1;4104501.83275-1; RUA IPE;1020;;10;20
4104501;4104501.83275-2;4104501.83275-2; RUA IPE;1020;;10;20
4104501;4104501.83283-1;4104501.83283-1; RUA EMILIO JOSE KUNZ; ;;10;20
4104501;4104501.83283-2;4104501.83283-2; RUA EMILIO JOSE KUNZ; ;;10;20
4104501;4104501.83291-1;4104501.83291-1; RUA EMILIO JOSE KUNZ;1092;;10;20
4104501;4104501.833-1;4104501.833-1; RUA TAMOIOS ;2951;;10;20
4104501;4104501.833-2;4104501.833-2; RUA TAMOIOS ;2951;;10;20
4104501;4104501.83305-1;4104501.83305-1; RUA EMILIO JOSE KUNZ;1080;;10;20
4104501;4104501.83313-1;4104501.83313-1; RUA EMILIO JOSE KUNZ;1070;;10;20
4104501;4104501.83313-2;4104501.83313-2; RUA EMILIO JOSE KUNZ;1070;;10;20
4104501;4104501.83330-2;4104501.83330-2; RUA EMILIO JOSE KUNZ;1050;;10;20
4104501;4104501.83330-3;4104501.83330-3; RUA EMILIO JOSE KUNZ;1050;;10;20
4104501;4104501.83348-1;4104501.83348-1; RUA EMILIO JOSE KUNZ;1036;;10;20
4104501;4104501.83356-0;4104501.83356-0; RUA IPE;1053;;10;20
4104501;4104501.83364-1;4104501.83364-1; RUA IPE;1003;;10;20
4104501;4104501.83364-2;4104501.83364-2; RUA IPE;1003;;10;20
4104501;4104501.8338-1;4104501.8338-1; AV. ESPIRITO SANTO;463;;10;20
4104501;4104501.83381-1;4104501.83381-1; RUA IPE;1027;;10;20
4104501;4104501.83381-2;4104501.83381-2; RUA IPE;1027;;10;20
4104501;4104501.83399-1;4104501.83399-1; RUA IPE;1019;;10;20
4104501;4104501.83411-1;4104501.83411-1; AV. RIO GRANDE DO SUL;4521;;10;20
4104501;4104501.83411-2;4104501.83411-2; AV. RIO GRANDE DO SUL;4521;;10;20
4104501;4104501.83429-0;4104501.83429-0; AV. RIO GRANDE DO SUL;4531;;10;20
4104501;4104501.83437-1;4104501.83437-1; AV. RIO GRANDE DO SUL;3611;;10;20
4104501;4104501.83445-1;4104501.83445-1; RUA TE.FERNANDO DE NORONHA;2510;;10;20
4104501;4104501.8346-0;4104501.8346-0; AV. ESPIRITO SANTO;0;;10;20
4104501;4104501.83461-1;4104501.83461-1; AV. PARANA;979;;10;20
4104501;4104501.83488-1;4104501.83488-1; RUA CARAMURUS;275;;10;20
4104501;4104501.83496-1;4104501.83496-1; RUA BAHIA ;134;;10;20
4104501;4104501.83500-1;4104501.83500-1; RUA PARAIBA ;73;;10;20
4104501;4104501.83518-1;4104501.83518-1; RUA BAHIA;728;;10;20
4104501;4104501.83526-1;4104501.83526-1; AV. RIO GRANDE DO SUL;3175;;10;20
4104501;4104501.83534-2;4104501.83534-2; RUA TUPINAMBAS;1005;;10;20
4104501;4104501.8354-1;4104501.8354-1; RUA RIO DE JANEIRO;1040;;10;20
4104501;4104501.83542-1;4104501.83542-1; RUA CARAMURUS;415;;10;20
4104501;4104501.83542-2;4104501.83542-2; RUA CARAMURUS;415;;10;20
4104501;4104501.83551-1;4104501.83551-1; RUA TAMOIOS ;2555;;10;20
4104501;4104501.83569-0;4104501.83569-0; RUA CARAMURUS;718;;10;20
4104501;4104501.83577-1;4104501.83577-1; RUA OTAVIO KISCHNER;322;;10;20
4104501;4104501.83585-1;4104501.83585-1; RUA OIAPOS;61;;10;20
4104501;4104501.83593-1;4104501.83593-1; RUA CARAMURUS;458;;10;20
4104501;4104501.83607-0;4104501.83607-0; AV. UBIRAJARAS;1262;;10;20
4104501;4104501.83615-1;4104501.83615-1; RUA PIAUI;360;;10;20
4104501;4104501.8362-1;4104501.8362-1; RUA RIO DE JANEIRO;1014;;10;20
4104501;4104501.83623-1;4104501.83623-1; AV. ATAIDES ROBERTO ESCHER;377;;10;20
4104501;4104501.83631-1;4104501.83631-1; RUA ALAGOAS ;2242;;10;20
4104501;4104501.83631-2;4104501.83631-2; RUA ALAGOAS ;2242;;10;20
4104501;4104501.83658-1;4104501.83658-1; RUA IPE;1067;;10;20
4104501;4104501.83674-1;4104501.83674-1; RUA IPE;1131;;10;20
4104501;4104501.83674-2;4104501.83674-2; RUA IPE;1131;;10;20
4104501;4104501.83682-1;4104501.83682-1; RUA IPE;1115;;10;20
4104501;4104501.83682-2;4104501.83682-2; RUA IPE;1115;;10;20
4104501;4104501.83691-1;4104501.83691-1; RUA IPE;1103;;10;20
4104501;4104501.83691-2;4104501.83691-2; RUA IPE;1103;;10;20
4104501;4104501.83704-1;4104501.83704-1; RUA IPE;1091;;10;20
4104501;4104501.83704-2;4104501.83704-2; RUA IPE;1091;;10;20
4104501;4104501.8371-1;4104501.8371-1; RUA RIO DE JANEIRO;998;;10;20
4104501;4104501.83712-1;4104501.83712-1; RUA IPE;1079;;10;20
4104501;4104501.83712-2;4104501.83712-2; RUA IPE;1079;;10;20
4104501;4104501.83721-1;4104501.83721-1; RUA TE.FERNANDO DE NORONHA;1671;;10;20
4104501;4104501.83747-1;4104501.83747-1; RUA IPE;1070;;10;20
4104501;4104501.83747-2;4104501.83747-2; RUA IPE;1070;;10;20
4104501;4104501.83755-1;4104501.83755-1; RUA PACURI;1013;;10;20
4104501;4104501.83763-1;4104501.83763-1; RUA TE.FERNANDO DE NORONHA;1659;;10;20
4104501;4104501.83780-1;4104501.83780-1; RUA IPE;1130;;10;20
4104501;4104501.83798-1;4104501.83798-1; RUA IPE;1114;;10;20
4104501;4104501.8389-0;4104501.8389-0; AV. ESPIRITO SANTO;365;;10;20
4104501;4104501.83950-1;4104501.83950-1; RUA PALMITAL ;635;;10;20
4104501;4104501.8397-1;4104501.8397-1; AV. BOTUCARIS;915;;10;20
4104501;4104501.8397-2;4104501.8397-2; AV. BOTUCARIS;915;;10;20
4104501;4104501.8397-3;4104501.8397-3; AV. BOTUCARIS;915;;10;20
4104501;4104501.83984-1;4104501.83984-1; RUA PALMITAL ;709;;10;20
4104501;4104501.83984-2;4104501.83984-2; RUA PALMITAL ;709;;10;20
4104501;4104501.84000-1;4104501.84000-1; RUA PALMITAL ;687;;10;20
4104501;4104501.8401-2;4104501.8401-2; RUA LUIZ GERALDO HOLLEN;658;;10;20
4104501;4104501.8401-3;4104501.8401-3; RUA LUIZ GERALDO HOLLEN;658;;10;20
4104501;4104501.84018-1;4104501.84018-1; RUA PALMITAL ;675;;10;20
4104501;4104501.84026-0;4104501.84026-0; RUA PALMITAL ;661;;10;20
4104501;4104501.84042-0;4104501.84042-0; RUA TE.FERNANDO DE NORONHA;1598;;10;20
4104501;4104501.84051-1;4104501.84051-1; RUA TE.FERNANDO DE NORONHA;1586;;10;20
4104501;4104501.84069-1;4104501.84069-1; RUA TE.FERNANDO DE NORONHA;1574;;10;20
4104501;4104501.84077-1;4104501.84077-1; RUA TE.FERNANDO DE NORONHA;1560;;10;20
4104501;4104501.84085-1;4104501.84085-1; RUA TE.FERNANDO DE NORONHA;1550;;10;20
4104501;4104501.84093-1;4104501.84093-1; RUA TE.FERNANDO DE NORONHA;1540;;10;20
4104501;4104501.841-0;4104501.841-0; RUA PADRE CIRILO;2930;;10;20
4104501;4104501.84158-1;4104501.84158-1; RUA DORVALINA ROSO ;699;;10;20
4104501;4104501.84158-2;4104501.84158-2; RUA DORVALINA ROSO ;699;;10;20
4104501;4104501.8419-2;4104501.8419-2; RUA LUIZ GERALDO HOLLEN;696;;10;20
4104501;4104501.84204-1;4104501.84204-1; RUA PALMITAL ;710;;10;20
4104501;4104501.84212-1;4104501.84212-1; RUA PALMITAL ;700;;10;20
4104501;4104501.84221-1;4104501.84221-1; RUA PALMITAL ;688;;10;20
4104501;4104501.84298-1;4104501.84298-1; RUA DORVALINA ROSO ;636;;10;20
4104501;4104501.84298-3;4104501.84298-3; RUA DORVALINA ROSO ;636;;10;20
4104501;4104501.84298-4;4104501.84298-4; RUA DORVALINA ROSO ;636;;10;20
4104501;4104501.8435-1;4104501.8435-1; RUA LUIZ GERALDO HOLLEN;710;;10;20
4104501;4104501.8443-2;4104501.8443-2; AV. ESPIRITO SANTO;339;;10;20
4104501;4104501.8443-3;4104501.8443-3; AV. ESPIRITO SANTO;339;;10;20
4104501;4104501.84450-1;4104501.84450-1; RUA PACURI;1074;;10;20
4104501;4104501.84468-1;4104501.84468-1; RUA PACURI;1060;;10;20
4104501;4104501.84468-2;4104501.84468-2; RUA PACURI;1060;;10;20
4104501;4104501.84476-1;4104501.84476-1; RUA JABORANDI;576;;10;20
4104501;4104501.84484-1;4104501.84484-1; RUA JABORANDI;564;;10;20
4104501;4104501.84484-2;4104501.84484-2; RUA JABORANDI;564;;10;20
4104501;4104501.84492-1;4104501.84492-1; RUA JABORANDI;552;;10;20
4104501;4104501.84506-1;4104501.84506-1; RUA JABORANDI;544;;10;20
4104501;4104501.84514-1;4104501.84514-1; RUA JABORANDI;528;;10;20
4104501;4104501.84522-1;4104501.84522-1; RUA JABORANDI;520;;10;20
4104501;4104501.84531-1;4104501.84531-1; RUA JABORANDI;591;;10;20
4104501;4104501.84531-2;4104501.84531-2; RUA JABORANDI;591;;10;20
4104501;4104501.84557-1;4104501.84557-1; RUA JABORANDI;585;;10;20
4104501;4104501.84565-1;4104501.84565-1; RUA JABORANDI;577;;10;20
4104501;4104501.84573-0;4104501.84573-0; RUA JABORANDI;565;;10;20
4104501;4104501.84581-0;4104501.84581-0; RUA JABORANDI;555;;10;20
4104501;4104501.84590-1;4104501.84590-1; RUA JABORANDI;543;;10;20
4104501;4104501.8460-1;4104501.8460-1; AV. ESPIRITO SANTO;295;;10;20
4104501;4104501.84603-0;4104501.84603-0; RUA JABORANDI;529;;10;20
4104501;4104501.84611-1;4104501.84611-1; RUA JABORANDI;517;;10;20
4104501;4104501.84611-2;4104501.84611-2; RUA JABORANDI;517;;10;20
4104501;4104501.84638-0;4104501.84638-0; RUA OTAVIO FRANCISCO DE MATTOS;85;;10;20
4104501;4104501.84646-1;4104501.84646-1; RUA OTAVIO FRANCISCO DE MATTOS;07;;10;20
4104501;4104501.84646-2;4104501.84646-2; RUA OTAVIO FRANCISCO DE MATTOS;07;;10;20
4104501;4104501.84654-0;4104501.84654-0; RUA AIMORES ;810;;10;20
4104501;4104501.84662-1;4104501.84662-1; RUA OTAVIO FRANCISCO DE MATTOS;23;;10;20
4104501;4104501.84701-1;4104501.84701-1; RUA ITALIA;570;;10;20
4104501;4104501.84719-0;4104501.84719-0; RUA ITALIA;584;;10;20
4104501;4104501.84727-1;4104501.84727-1; RUA ITALIA;600;;10;20
4104501;4104501.84727-2;4104501.84727-2; RUA ITALIA;600;;10;20
4104501;4104501.84735-1;4104501.84735-1; RUA ITALIA;612;;10;20
4104501;4104501.84743-0;4104501.84743-0; RUA AIMORES ;798;;10;20
4104501;4104501.84760-1;4104501.84760-1; RUA SANTA CATARINA ;4255;;10;20
4104501;4104501.84778-1;4104501.84778-1; RUA SANTA CATARINA ;4241;;10;20
4104501;4104501.84778-2;4104501.84778-2; RUA SANTA CATARINA ;4241;;10;20
4104501;4104501.8478-0;4104501.8478-0; RUA RIO DE JANEIRO;922;;10;20
4104501;4104501.84794-0;4104501.84794-0; RUA OTAVIO FRANCISCO DE MATTOS;43;;10;20
4104501;4104501.84808-1;4104501.84808-1; RUA OTAVIO FRANCISCO DE MATTOS;59;;10;20
4104501;4104501.84816-1;4104501.84816-1; RUA OTAVIO FRANCISCO DE MATTOS;77;;10;20
4104501;4104501.84841-1;4104501.84841-1; RUA ITALIA;565;;10;20
4104501;4104501.8486-1;4104501.8486-1; RUA RIO DE JANEIRO;894;;10;20
4104501;4104501.84921-1;4104501.84921-1; RUA ITALIA;541;;10;20
4104501;4104501.84921-2;4104501.84921-2; RUA ITALIA;541;;10;20
4104501;4104501.84930-0;4104501.84930-0; RUA ITALIA;551;;10;20
4104501;4104501.8494-1;4104501.8494-1; RUA RIO DE JANEIRO;876;;10;20
4104501;4104501.84956-1;4104501.84956-1; RUA SANTA CATARINA ;4303;;10;20
4104501;4104501.84981-0;4104501.84981-0; RUA ZEMIRO BAZZANELLA;750;;10;20
4104501;4104501.84999-1;4104501.84999-1; RUA ZEMIRO BAZZANELLA;768;;10;20
4104501;4104501.850-1;4104501.850-1; RUA TAMOIOS ;2929;;10;20
4104501;4104501.8508-0;4104501.8508-0; RUA RIO DE JANEIRO;860;;10;20
4104501;4104501.8516-2;4104501.8516-2; AV. ESPIRITO SANTO;233;;10;20
4104501;4104501.85201-1;4104501.85201-1; RUA ZEMIRO BAZZANELLA;737;;10;20
4104501;4104501.85219-1;4104501.85219-1; RUA ZEMIRO BAZZANELLA;751;;10;20
4104501;4104501.85227-1;4104501.85227-1; RUA ZEMIRO BAZZANELLA;767;;10;20
4104501;4104501.85227-2;4104501.85227-2; RUA ZEMIRO BAZZANELLA;767;;10;20
4104501;4104501.8524-1;4104501.8524-1; AV. ESPIRITO SANTO;101;;10;20
4104501;4104501.8524-2;4104501.8524-2; AV. ESPIRITO SANTO;101;;10;20
4104501;4104501.8532-1;4104501.8532-1; AV. BOTUCARIS;830;;10;20
4104501;4104501.8532-2;4104501.8532-2; AV. BOTUCARIS;830;;10;20
4104501;4104501.85341-1;4104501.85341-1; R PROJETADA E; 855;;10;20
4104501;4104501.85359-1;4104501.85359-1; RUA CARLOS LUDWIG; 1300;;10;20
4104501;4104501.85367-1;4104501.85367-1; RUA CARLOS LUDWIG; 1310;;10;20
4104501;4104501.85375-1;4104501.85375-1; R PROJETADA D; 860;;10;20
4104501;4104501.85383-1;4104501.85383-1; R PROJETADA D; 878;;10;20
4104501;4104501.85391-1;4104501.85391-1; R PROJETADA D; 890;;10;20
4104501;4104501.85405-1;4104501.85405-1; R PROJETADA D; 900;;10;20
4104501;4104501.85405-2;4104501.85405-2; R PROJETADA D; 900;;10;20
4104501;4104501.8541-1;4104501.8541-1; RUA RIO DE JANEIRO;668;;10;20
4104501;4104501.85413-1;4104501.85413-1; R PROJETADA D; 910;;10;20
4104501;4104501.85421-1;4104501.85421-1; R PROJETADA D; 924;;10;20
4104501;4104501.85421-2;4104501.85421-2; R PROJETADA D; 924;;10;20
4104501;4104501.85430-1;4104501.85430-1; R PROJETADA D; 932;;10;20
4104501;4104501.85448-1;4104501.85448-1; R PROJETADA D; 944;;10;20
4104501;4104501.85456-1;4104501.85456-1; R PROJETADA D; 956;;10;20
4104501;4104501.85456-2;4104501.85456-2; R PROJETADA D; 956;;10;20
4104501;4104501.85464-1;4104501.85464-1; R PROJETADA E; 955;;10;20
4104501;4104501.85472-1;4104501.85472-1; R PROJETADA E; 943;;10;20
4104501;4104501.85472-2;4104501.85472-2; R PROJETADA E; 943;;10;20
4104501;4104501.85481-1;4104501.85481-1; R PROJETADA E; 929;;10;20
4104501;4104501.85499-1;4104501.85499-1; R PROJETADA E; 919;;10;20
4104501;4104501.85502-1;4104501.85502-1; R PROJETADA E; 911;;10;20
4104501;4104501.85511-1;4104501.85511-1; R PROJETADA E; 899;;10;20
4104501;4104501.85529-1;4104501.85529-1; R PROJETADA E; 885;;10;20
4104501;4104501.85537-1;4104501.85537-1; R PROJETADA E; 873;;10;20
4104501;4104501.85545-1;4104501.85545-1; R PROJETADA F COHAPAR; 857;;10;20
4104501;4104501.85545-2;4104501.85545-2; R PROJETADA F COHAPAR; 857;;10;20
4104501;4104501.85553-1;4104501.85553-1; RUA CARLOS LUDWIG;1244;;10;20
4104501;4104501.85553-2;4104501.85553-2; RUA CARLOS LUDWIG;1244;;10;20
4104501;4104501.85561-1;4104501.85561-1; RUA CARLOS LUDWIG; 1256;;10;20
4104501;4104501.85561-2;4104501.85561-2; RUA CARLOS LUDWIG; 1256;;10;20
4104501;4104501.85570-1;4104501.85570-1; R PROJETADA E COHAPAR; 864;;10;20
4104501;4104501.85588-1;4104501.85588-1; R PROJETADA E COHAPAR; 880;;10;20
4104501;4104501.85588-2;4104501.85588-2; R PROJETADA E COHAPAR; 880;;10;20
4104501;4104501.8559-1;4104501.8559-1; AV. ESPIRITO SANTO;211;;10;20
4104501;4104501.85596-1;4104501.85596-1; R PROJETADA E COHAPAR; 892;;10;20
4104501;4104501.85600-1;4104501.85600-1; R PROJETADA E COHAPAR; 898;;10;20
4104501;4104501.85600-2;4104501.85600-2; R PROJETADA E COHAPAR; 898;;10;20
4104501;4104501.85618-1;4104501.85618-1; R PROJETADA E COHAPAR; 912;;10;20
4104501;4104501.85618-2;4104501.85618-2; R PROJETADA E COHAPAR; 912;;10;20
4104501;4104501.85618-3;4104501.85618-3; R PROJETADA E COHAPAR; 912;;10;20
4104501;4104501.85626-1;4104501.85626-1; R PROJETADA E COHAPAR; 918;;10;20
4104501;4104501.85634-1;4104501.85634-1; R PROJETADA E COHAPAR; 930;;10;20
4104501;4104501.85642-1;4104501.85642-1; R PROJETADA E COHAPAR; 942;;10;20
4104501;4104501.85651-1;4104501.85651-1; R PROJETADA E COHAPAR; 954;;10;20
4104501;4104501.85669-1;4104501.85669-1; R PROJETADA F COHAPAR;957;;10;20
4104501;4104501.8567-1;4104501.8567-1; AV. ESPIRITO SANTO;183;;10;20
4104501;4104501.85677-1;4104501.85677-1; R PROJETADA F COHAPAR; 945;;10;20
4104501;4104501.85677-2;4104501.85677-2; R PROJETADA F COHAPAR; 945;;10;20
4104501;4104501.85685-1;4104501.85685-1; R PROJETADA F COHAPAR; 931;;10;20
4104501;4104501.85685-2;4104501.85685-2; R PROJETADA F COHAPAR; 931;;10;20
4104501;4104501.85693-1;4104501.85693-1; R PROJETADA F COHAPAR; 923;;10;20
4104501;4104501.85693-2;4104501.85693-2; R PROJETADA F COHAPAR; 923;;10;20
4104501;4104501.85707-1;4104501.85707-1; R PROJETADA F COHAPAR; 909;;10;20
4104501;4104501.85715-1;4104501.85715-1; R PROJETADA F COHAPAR; 901;;10;20
4104501;4104501.85715-2;4104501.85715-2; R PROJETADA F COHAPAR; 901;;10;20
4104501;4104501.85723-1;4104501.85723-1; R PROJETADA F COHAPAR; 887;;10;20
4104501;4104501.85731-1;4104501.85731-1; R PROJETADA F COHAPAR; 875;;10;20
4104501;4104501.85740-1;4104501.85740-1; R PROJETADA F COHAPAR; 948;;10;20
4104501;4104501.8575-1;4104501.8575-1; AV. ESPIRITO SANTO;151;;10;20
4104501;4104501.85758-1;4104501.85758-1; R PROJETADA F COHAPAR; 938;;10;20
4104501;4104501.85766-1;4104501.85766-1; RUA EMILIO JOSE KUNZ;1176;;10;20
4104501;4104501.85774-1;4104501.85774-1; RUA EMILIO JOSE KUNZ; 1190;;10;20
4104501;4104501.85774-2;4104501.85774-2; RUA EMILIO JOSE KUNZ; 1190;;10;20
4104501;4104501.85782-1;4104501.85782-1; RUA EMILIO JOSE KUNZ; 1200;;10;20
4104501;4104501.85791-1;4104501.85791-1; R PROJETADA F COHAPAR; 922;;10;20
4104501;4104501.85791-2;4104501.85791-2; R PROJETADA F COHAPAR; 922;;10;20
4104501;4104501.85804-1;4104501.85804-1; RUA EMILIO JOSE KUNZ;1211;;10;20
4104501;4104501.85812-1;4104501.85812-1; RUA EMILIO JOSE KUNZ; 1199;;10;20
4104501;4104501.85821-1;4104501.85821-1; RUA EMILIO JOSE KUNZ; 1191;;10;20
4104501;4104501.8583-1;4104501.8583-1; AV. ESPIRITO SANTO;145;;10;20
4104501;4104501.85839-1;4104501.85839-1; RUA EMILIO JOSE KUNZ; 1177;;10;20
4104501;4104501.85847-1;4104501.85847-1; RUA EMILIO JOSE KUNZ; 891;;10;20
4104501;4104501.85855-1;4104501.85855-1; RUA ESTRADA PRINCIPAL; 879;;10;20
4104501;4104501.85863-1;4104501.85863-1; RUA ESTRADA PRINCIPAL; 855;;10;20
4104501;4104501.85871-1;4104501.85871-1; RUA CARLOS LUDWIG; 1154;;10;20
4104501;4104501.85880-1;4104501.85880-1; RUA CARLOS LUDWIG; 1166;;10;20
4104501;4104501.85898-1;4104501.85898-1; RUA CARLOS LUDWIG; 1172;;10;20
4104501;4104501.85901-1;4104501.85901-1; RUA CARLOS LUDWIG; 1184;;10;20
4104501;4104501.8591-1;4104501.8591-1; AV. ESPIRITO SANTO;113;;10;20
4104501;4104501.8591-2;4104501.8591-2; AV. ESPIRITO SANTO;113;;10;20
4104501;4104501.85910-1;4104501.85910-1; RUA CARLOS LUDWIG;1196 ;;10;20
4104501;4104501.85928-1;4104501.85928-1; RUA CARLOS LUDWIG;1210;;10;20
4104501;4104501.85944-1;4104501.85944-1; RUA ALAGOAS;3413;;10;20
4104501;4104501.85952-0;4104501.85952-0; RUA TUPINAMBAS;745;;10;20
4104501;4104501.85961-1;4104501.85961-1; RUA RIO GRANDE DO NORTE;1681;;10;20
4104501;4104501.85979-1;4104501.85979-1; RUA DR.LEOPOLDO SCHMIDT;447;;10;20
4104501;4104501.85979-2;4104501.85979-2; RUA DR.LEOPOLDO SCHMIDT;447;;10;20
4104501;4104501.85987-2;4104501.85987-2; AV.  GOV.PEDRO V P DE SOUZA;1131;;10;20
4104501;4104501.85995-1;4104501.85995-1; RUA RIO GRANDE DO NORTE;1667;;10;20
4104501;4104501.86-2;4104501.86-2; RUA PADRE CIRILO;3275;;10;20
4104501;4104501.86002-0;4104501.86002-0; RUA TUPINAMBAS;1138;;10;20
4104501;4104501.86011-1;4104501.86011-1; RUA TAPAJOS;193;;10;20
4104501;4104501.86011-2;4104501.86011-2; RUA TAPAJOS;193;;10;20
4104501;4104501.86029-1;4104501.86029-1; RUA TAPAJOS;197;;10;20
4104501;4104501.86037-1;4104501.86037-1; AV. ESPIRITO SANTO;203;;10;20
4104501;4104501.86045-1;4104501.86045-1; RUA RIO DE JANEIRO;778;;10;20
4104501;4104501.8605-1;4104501.8605-1; RUA RIO DE JANEIRO;766;;10;20
4104501;4104501.86053-1;4104501.86053-1; RUA RIO DE JANEIRO;1777;;10;20
4104501;4104501.86053-2;4104501.86053-2; RUA RIO DE JANEIRO;1777;;10;20
4104501;4104501.86061-1;4104501.86061-1; RUA MINAS GERAIS;531;;10;20
4104501;4104501.86118-1;4104501.86118-1; RUA CARIJOS;112;;10;20
4104501;4104501.86126-1;4104501.86126-1; RUA TE.FERNANDO DE NORONHA;2310;;10;20
4104501;4104501.8613-0;4104501.8613-0; RUA RIO DE JANEIRO;754;;10;20
4104501;4104501.86134-1;4104501.86134-1; RUA TE.FERNANDO DE NORONHA;2300;;10;20
4104501;4104501.86142-1;4104501.86142-1; RUA TE.FERNANDO DE NORONHA;2280;;10;20
4104501;4104501.86151-1;4104501.86151-1; RUA TE.FERNANDO DE NORONHA;2268;;10;20
4104501;4104501.86169-1;4104501.86169-1; RUA TE.FERNANDO DE NORONHA;2256;;10;20
4104501;4104501.86177-1;4104501.86177-1; TRAVESSA  Nº 05; 544;;10;20
4104501;4104501.86185-1;4104501.86185-1; RUA BAHIA ;243;;10;20
4104501;4104501.86185-2;4104501.86185-2; RUA BAHIA ;243;;10;20
4104501;4104501.86193-1;4104501.86193-1; RUA CARAMURUS;428;;10;20
4104501;4104501.86207-1;4104501.86207-1; RUA ANTONIO NIEHUES;1036;;10;20
4104501;4104501.8621-0;4104501.8621-0; RUA RIO DE JANEIRO;738;;10;20
4104501;4104501.86215-1;4104501.86215-1; RUA ANTONIO NIEHUES;1026;;10;20
4104501;4104501.86223-1;4104501.86223-1; AV. BRASIL; ;;10;20
4104501;4104501.86231-1;4104501.86231-1; RUA TAMOIOS ;3192;;10;20
4104501;4104501.86231-2;4104501.86231-2; RUA TAMOIOS ;3192;;10;20
4104501;4104501.86240-1;4104501.86240-1; RUA GUARANY;606;;10;20
4104501;4104501.86258-1;4104501.86258-1; RUA GUAIRACAS;1869;;10;20
4104501;4104501.86258-2;4104501.86258-2; RUA GUAIRACAS;1869;;10;20
4104501;4104501.86266-2;4104501.86266-2; RUA TUPINAMBAS;2225;;10;20
4104501;4104501.86274-0;4104501.86274-0; AV. ATAIDES ROBERTO ESCHER;471;;10;20
4104501;4104501.86282-1;4104501.86282-1; AV. GERALDO FULBER;989;;10;20
4104501;4104501.86291-1;4104501.86291-1; AV. GERALDO FULBER;973;;10;20
4104501;4104501.8630-1;4104501.8630-1; RUA RIO DE JANEIRO;718;;10;20
4104501;4104501.86304-1;4104501.86304-1; RUA SANTA CATARINA ;3022;;10;20
4104501;4104501.86312-1;4104501.86312-1; RUA ANTONIO NIEHUES;1024;;10;20
4104501;4104501.86321-1;4104501.86321-1; RUA PADRE CIRILO;1715;;10;20
4104501;4104501.86347-0;4104501.86347-0; RUA OIAPOS;891;;10;20
