COD_UNICO_ENDERECO;COD_UF;COD_MUNICIPIO;COD_DISTRITO;COD_SUBDISTRITO;COD_SETOR;NUM_QUADRA;NUM_FACE;CEP;DSC_LOCALIDADE;NOM_TIPO_SEGLOGR;NOM_TITULO_SEGLOGR;NOM_SEGLOGR;NUM_ENDERECO;DSC_MODIFICADOR;NOM_COMP_ELEM1;VAL_COMP_ELEM1;NOM_COMP_ELEM2;VAL_COMP_ELEM2;NOM_COMP_ELEM3;VAL_COMP_ELEM3;NOM_COMP_ELEM4;VAL_COMP_ELEM4;NOM_COMP_ELEM5;VAL_COMP_ELEM5;LATITUDE;LONGITUDE;NV_GEO_COORD;COD_ESPECIE;DSC_ESTABELECIMENTO;COD_INDICADOR_ESTAB_ENDERECO;COD_INDICADOR_CONST_ENDERECO;COD_INDICADOR_FINALIDADE_CONST;COD_TIPO_ESPECI
72783369;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.129997;-51.871414;1;1;;;;;101
72783369;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.129997;-51.871414;1;3;AGRICULTURA;1;;;
113128410;43;4309803;430980305;43098030500;430980305000007P;0;55;99940000;ARACA ALTO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.020873;-51.865536;1;3;;1;;;
72783361;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.121363;-51.877875;1;1;;;;;101
72783361;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.121363;-51.877875;1;3;AGRICULTURA;1;;;
113128566;43;4309803;430980305;43098030500;430980305000007P;0;55;99940000;ARACA ALTO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.026041;-51.864841;1;3;;1;;;
213451795;43;4309803;430980315;43098031500;430980315000004P;0;60;99940000;VILA VITORIA;ESTRADA;;PARA SAO FRANCISCO;0;SN;;;;;;;;;;;-28.192935;-51.770522;1;1;;;;;101
208814907;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.135613;-51.859398;1;1;;;;;101
208814896;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.120430;-51.838477;1;1;;;;;101
113128424;43;4309803;430980305;43098030500;430980305000007P;0;55;99940000;ARACA ALTO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.042738;-51.870071;1;3;;1;;;
113128444;43;4309803;430980305;43098030500;430980305000007P;0;55;99940000;ARACA ALTO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.020830;-51.865483;1;3;;1;;;
113128207;43;4309803;430980305;43098030500;430980305000007P;0;55;99940000;ARACA ALTO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.025019;-51.865518;1;3;;1;;;
208814903;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.140631;-51.858547;1;3;SITIO;1;;;
208814903;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.140631;-51.858547;1;1;;;;;101
113128437;43;4309803;430980305;43098030500;430980305000007P;0;55;99940000;ARACA ALTO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.022932;-51.880129;1;3;;1;;;
72783359;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.122657;-51.872419;1;3;AGRICULTURA;1;;;
72783359;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.122657;-51.872419;1;1;;;;;101
213451794;43;4309803;430980315;43098031500;430980315000004P;0;60;99940000;VILA VITORIA;ESTRADA;;PARA SAO FRANCISCO;0;SN;;;;;;;;;;;-28.189711;-51.770008;1;1;;;;;101
113128233;43;4309803;430980305;43098030500;430980305000007P;0;55;99940000;ARACA ALTO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.042347;-51.866638;1;3;;1;;;
213451793;43;4309803;430980315;43098031500;430980315000004P;0;60;99940000;VILA VITORIA;ESTRADA;;PARA SAO FRANCISCO;0;SN;;;;;;;;;;;-28.189413;-51.770434;1;1;;;;;101
113128461;43;4309803;430980305;43098030500;430980305000007P;0;55;99940000;ARACA ALTO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.018671;-51.894053;1;1;;;;;101
113128461;43;4309803;430980305;43098030500;430980305000007P;0;55;99940000;ARACA ALTO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.018671;-51.894053;1;3;;1;;;
72782716;43;4309803;430980305;43098030500;430980305000003P;15;2;99940000;CENTRO;RUA;;DO INTERVENTOR;757;;;;;;;;;;;;-28.056004;-51.859206;1;1;;;;;101
209393802;43;4309803;430980315;43098031500;430980315000003P;0;3;99945000;DIVINO FAXINAL;ESTRADA;;DIVINO A FAXINAL;0;SN;;;;;;;;;;;-28.071324;-51.654773;1;1;;;;;101
209393802;43;4309803;430980315;43098031500;430980315000003P;0;3;99945000;DIVINO FAXINAL;ESTRADA;;DIVINO A FAXINAL;0;SN;;;;;;;;;;;-28.071324;-51.654773;1;3;CHACARA;1;;;
72783542;43;4309803;430980315;43098031500;430980315000003P;0;3;99945000;DIVINO FAXINAL;ESTRADA;;DIVINO A FAXINAL;0;SN;;;;;;;;;;;-28.107629;-51.662977;1;3;;1;;;
72783542;43;4309803;430980315;43098031500;430980315000003P;0;3;99945000;DIVINO FAXINAL;ESTRADA;;DIVINO A FAXINAL;0;SN;;;;;;;;;;;-28.107629;-51.662977;1;1;;;;;101
72783535;43;4309803;430980315;43098031500;430980315000003P;0;3;99945000;DIVINO FAXINAL;ESTRADA;;DIVINO A FAXINAL;0;SN;;;;;;;;;;;-28.104041;-51.660975;1;6;IGREJA DE DIVINO FAXINAL;1;;;
72783539;43;4309803;430980315;43098031500;430980315000003P;0;3;99945000;DIVINO FAXINAL;ESTRADA;;DIVINO A FAXINAL;0;SN;;;;;;;;;;;-28.104910;-51.666857;1;1;;;;;101
72783539;43;4309803;430980315;43098031500;430980315000003P;0;3;99945000;DIVINO FAXINAL;ESTRADA;;DIVINO A FAXINAL;0;SN;;;;;;;;;;;-28.104910;-51.666857;1;3;;1;;;
110212230;43;4309803;430980315;43098031500;430980315000003P;0;3;99945000;DIVINO FAXINAL;ESTRADA;;DIVINO A FAXINAL;0;SN;;;;;;;;;;;-28.080883;-51.672250;1;3;;1;;;
110212230;43;4309803;430980315;43098031500;430980315000003P;0;3;99945000;DIVINO FAXINAL;ESTRADA;;DIVINO A FAXINAL;0;SN;;;;;;;;;;;-28.080883;-51.672250;1;1;;;;;101
72783543;43;4309803;430980315;43098031500;430980315000003P;0;3;99945000;DIVINO FAXINAL;ESTRADA;;DIVINO A FAXINAL;0;SN;;;;;;;;;;;-28.111674;-51.685954;1;3;PRODUCAO DE SOJA MILHO TRIGO;1;;;
220187230;43;4309803;430980305;43098030500;430980305000003P;15;2;99940000;CENTRO;RUA;;DO INTERVENTOR;771;;;;;;;;;;;;-28.055930;-51.859424;1;1;;;;;101
220187228;43;4309803;430980305;43098030500;430980305000003P;15;2;99940000;CENTRO;RUA;;DO INTERVENTOR;0;SN;;;;;;;;;;;-28.056162;-51.858944;1;6;GARAGEM;1;;;
72783527;43;4309803;430980315;43098031500;430980315000003P;0;3;99945000;DIVINO FAXINAL;ESTRADA;;DIVINO A FAXINAL;0;SN;;;;;;;;;;;-28.105012;-51.636826;1;1;;;;;101
209393808;43;4309803;430980315;43098031500;430980315000003P;0;3;99945000;DIVINO FAXINAL;ESTRADA;;DIVINO A FAXINAL;0;SN;;;;;;;;;;;-28.109452;-51.620232;1;6;GALPAO DE ACAMPAMENTO;1;;;
72783544;43;4309803;430980315;43098031500;430980315000003P;0;3;99945000;DIVINO FAXINAL;ESTRADA;;DIVINO A FAXINAL;0;SN;;;;;;;;;;;-28.110978;-51.685956;1;1;;;;;101
72783544;43;4309803;430980315;43098031500;430980315000003P;0;3;99945000;DIVINO FAXINAL;ESTRADA;;DIVINO A FAXINAL;0;SN;;;;;;;;;;;-28.110978;-51.685956;1;3;PRODUCAO DE LEITE E GRAOS;1;;;
72783533;43;4309803;430980315;43098031500;430980315000003P;0;3;99945000;DIVINO FAXINAL;ESTRADA;;DIVINO A FAXINAL;0;SN;;;;;;;;;;;-28.104308;-51.660081;1;3;PRODUCAO DE GRAOS E CRIACAO DE BOVINOS;1;;;
72783533;43;4309803;430980315;43098031500;430980315000003P;0;3;99945000;DIVINO FAXINAL;ESTRADA;;DIVINO A FAXINAL;0;SN;;;;;;;;;;;-28.104308;-51.660081;1;1;;;;;101
209393796;43;4309803;430980315;43098031500;430980315000003P;0;3;99945000;DIVINO FAXINAL;ESTRADA;;DIVINO A FAXINAL;0;SN;;;;;;;;;;;-28.092419;-51.690159;1;3;SITIO;1;;;
209393796;43;4309803;430980315;43098031500;430980315000003P;0;3;99945000;DIVINO FAXINAL;ESTRADA;;DIVINO A FAXINAL;0;SN;;;;;;;;;;;-28.092419;-51.690159;1;1;;;;;101
72782702;43;4309803;430980305;43098030500;430980305000003P;13;4;99940000;CENTRO;RUA;;DO INTERVENTOR;766;;;;;;;;;;;;-28.056165;-51.859144;1;1;;;;;101
72782703;43;4309803;430980305;43098030500;430980305000003P;13;4;99940000;CENTRO;RUA;;DO INTERVENTOR;782;;;;;;;;;;;;-28.056132;-51.859328;1;1;;;;;101
220187198;43;4309803;430980305;43098030500;430980305000003P;13;4;99940000;CENTRO;RUA;;DO INTERVENTOR;0;SN;;;;;;;;;;;-28.056213;-51.859097;1;6;GARAGEM;1;;;
113127702;43;4309803;430980305;43098030500;430980305000004P;0;95;99940000;PAIOL DA VARZEA;RUA;;RS 126;0;SN;;;;;;;;;;;-28.088152;-51.766784;1;3;;1;;;
111064120;43;4309803;430980310;43098031000;430980310000002P;0;58;99940000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.139742;-51.848534;1;3;;1;;;
111064120;43;4309803;430980310;43098031000;430980310000002P;0;58;99940000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.139742;-51.848534;1;1;;;;;102
111064123;43;4309803;430980310;43098031000;430980310000002P;0;58;99940000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.138385;-51.853318;1;3;;1;;;
111064123;43;4309803;430980310;43098031000;430980310000002P;0;58;99940000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.138385;-51.853318;1;1;;;;;101
113128732;43;4309803;430980310;43098031000;430980310000002P;0;58;99940000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.130157;-51.867202;1;1;;;;;101
113128732;43;4309803;430980310;43098031000;430980310000002P;0;58;99940000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.130157;-51.867202;1;3;;1;;;
208814941;43;4309803;430980310;43098031000;430980310000002P;0;65;99943000;SANTA TERESINHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.150265;-51.852668;1;6;GALPAO EM RUINAS;1;;;
208814258;43;4309803;430980305;43098030500;430980305000008P;15;24;99940000;CENTRO;RUA;;SETE DE SETEMBRO;739;;;;;;;;;;;;-28.052655;-51.858477;1;6;BAR DO JOAO;1;;;
208814261;43;4309803;430980305;43098030500;430980305000008P;15;24;99940000;CENTRO;RUA;;SETE DE SETEMBRO;0;SN;;;;;;;;;;;-28.052681;-51.858657;1;6;MECANICA MG;1;;;
208814263;43;4309803;430980305;43098030500;430980305000008P;15;24;99940000;CENTRO;RUA;;SETE DE SETEMBRO;0;SN;;;;;;;;;;;-28.052616;-51.858690;1;1;;;;;101
208814265;43;4309803;430980305;43098030500;430980305000008P;15;24;99940000;CENTRO;RUA;;SETE DE SETEMBRO;785;;;;;;;;;;;;-28.052508;-51.858951;1;1;;;;;101
208814256;43;4309803;430980305;43098030500;430980305000008P;15;24;99940000;CENTRO;RUA;;SETE DE SETEMBRO;739;;;;;;;;;;;;-28.052742;-51.858511;1;1;;;;;101
220186545;43;4309803;430980305;43098030500;430980305000003P;1;2;99940000;CENTRO;RUA;;DO INTERVENTOR;0;SN;;;;;;;;;;;-28.057208;-51.855978;1;1;;;;;101
224559718;43;4309803;430980305;43098030500;430980305000002P;3;2;99940000;CENTRO;ESTRADA;;PARA LAZZAROTTO;0;SN;;;;;;;;;;;-28.062655;-51.849717;1;6;ARMAZEM;1;;;
72782283;43;4309803;430980305;43098030500;430980305000002P;3;2;99940000;CENTRO;ESTRADA;;PARA LAZZAROTTO;0;SN;;;;;;;;;;;-28.062570;-51.849848;1;1;;;;;101
220186736;43;4309803;430980305;43098030500;430980305000003P;5;4;99940000;CENTRO;RUA;;CAXAMBU;756;;;;;;;;;;;;-28.060441;-51.857240;1;1;;;;;101
220186743;43;4309803;430980305;43098030500;430980305000003P;5;4;99940000;CENTRO;RUA;;CAXAMBU;0;SN;;;;;;;;;;;-28.060456;-51.857094;1;6;PAVILHAO;1;;;
220186751;43;4309803;430980305;43098030500;430980305000003P;5;4;99940000;CENTRO;RUA;;CAXAMBU;724;;;;;;;;;;;;-28.060499;-51.856852;1;2;RESIDENCIAL DALLEGRAVE;;;;104
220186758;43;4309803;430980305;43098030500;430980305000003P;5;4;99940000;CENTRO;RUA;;CAXAMBU;724;;;;;;;;;;;;-28.060390;-51.856965;1;6;ACADEMIA BLACK GYM;1;;;
72782560;43;4309803;430980305;43098030500;430980305000003P;5;4;99940000;CENTRO;RUA;;CAXAMBU;183;;;;;;;;;;;;-28.060251;-51.857706;1;1;;;;;101
220186726;43;4309803;430980305;43098030500;430980305000003P;5;4;99940000;CENTRO;RUA;;CAXAMBU;782;;;;;;;;;;;;-28.060344;-51.857467;1;1;;;;;101
220186731;43;4309803;430980305;43098030500;430980305000003P;5;4;99940000;CENTRO;RUA;;CAXAMBU;770;;;;;;;;;;;;-28.060358;-51.857426;1;1;;;;;101
72782857;43;4309803;430980305;43098030500;430980305000003P;22;4;99940000;CENTRO;RUA;;CAXAMBU;253;;;;;;;;;;;;-28.059858;-51.858695;1;1;;;;;101
220187464;43;4309803;430980305;43098030500;430980305000003P;22;4;99940000;CENTRO;RUA;;CAXAMBU;840;;;;;;;;;;;;-28.060100;-51.858155;1;1;;;;;101
220187463;43;4309803;430980305;43098030500;430980305000003P;22;4;99940000;CENTRO;RUA;;CAXAMBU;876;;;;;;;;;;;;-28.059950;-51.858472;1;1;;;;;101
220187461;43;4309803;430980305;43098030500;430980305000003P;22;4;99940000;CENTRO;RUA;;CAXAMBU;910;;;;;;;;;;;;-28.059840;-51.858864;1;1;;;;;101
220187462;43;4309803;430980305;43098030500;430980305000003P;22;4;99940000;CENTRO;RUA;;CAXAMBU;253;;;;;;;;;;;;-28.059917;-51.858647;1;6;RECANTO ANANDALUZ;1;;;
220187527;43;4309803;430980305;43098030500;430980305000003P;28;2;99940000;CENTRO;RUA;;CAXAMBU;1198;;;;;;;;;;;;-28.058862;-51.861015;1;1;;;;;101
220187531;43;4309803;430980305;43098030500;430980305000003P;28;2;99940000;CENTRO;RUA;;CAXAMBU;1092;;;;;;;;;;;;-28.059179;-51.860511;1;1;;;;;101
220187529;43;4309803;430980305;43098030500;430980305000003P;28;2;99940000;CENTRO;RUA;;CAXAMBU;0;SN;;;;;;;;;;;-28.059074;-51.860715;1;1;;;;;101
220187093;43;4309803;430980305;43098030500;430980305000003P;9;2;99940000;CENTRO;RUA;;CAXAMBU;0;SN;;;;;;;;;;;-28.059420;-51.859452;1;1;;;;;101
220187089;43;4309803;430980305;43098030500;430980305000003P;9;2;99940000;CENTRO;RUA;;CAXAMBU;0;SN;;;;;;;;;;;-28.059514;-51.859235;1;1;;;;;101
220187098;43;4309803;430980305;43098030500;430980305000003P;9;2;99940000;CENTRO;RUA;;CAXAMBU;0;SN;;;;;;;;;;;-28.059491;-51.859335;1;1;;;;;101
72782528;43;4309803;430980305;43098030500;430980305000003P;4;2;99940000;CENTRO;RUA;;CAXAMBU;915;;;;;;;;;;;;-28.060170;-51.857445;1;1;;;;;101
72782527;43;4309803;430980305;43098030500;430980305000003P;4;2;99940000;CENTRO;RUA;;CAXAMBU;901;;;;;;;;;;;;-28.060166;-51.857364;1;1;;;;;101
72782525;43;4309803;430980305;43098030500;430980305000003P;4;2;99940000;CENTRO;RUA;;CAXAMBU;875;;;;;;;;;;;;-28.060295;-51.857031;1;1;;;;;101
72782526;43;4309803;430980305;43098030500;430980305000003P;4;2;99940000;CENTRO;RUA;;CAXAMBU;889;;;;;;;;;;;;-28.060214;-51.857210;1;1;;;;;101
72782822;43;4309803;430980305;43098030500;430980305000003P;21;2;99940000;CENTRO;RUA;;CAXAMBU;186;;;;;;;;;;;;-28.059755;-51.858566;1;1;;;;;101
220187445;43;4309803;430980305;43098030500;430980305000003P;21;2;99940000;CENTRO;RUA;;CAXAMBU;1009;;;;;;;;;;;;-28.059789;-51.858418;1;1;;;;;101
208814398;43;4309803;430980305;43098030500;430980305000008P;20;2;99940000;CENTRO;RUA;;PAULINA PANSERA;0;SN;;;;;;;;;;;-28.053981;-51.859005;1;4;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL CASULO;1;;;
208814394;43;4309803;430980305;43098030500;430980305000008P;20;2;99940000;CENTRO;RUA;;PAULINA PANSERA;227;;;;;;;;;;;;-28.054395;-51.859175;1;5;UNIDADE BASICA DE SAUDE;1;;;
220187521;43;4309803;430980305;43098030500;430980305000003P;27;2;99940000;CENTRO;RUA;;CAXAMBU;1496;;;;;;;;;;;;-28.057728;-51.864204;1;1;;;;;101
220187519;43;4309803;430980305;43098030500;430980305000003P;27;2;99940000;CENTRO;RUA;;CAXAMBU;1496;;;;;;;;;;;;-28.057715;-51.864286;1;1;;;;;101
220187525;43;4309803;430980305;43098030500;430980305000003P;27;2;99940000;CENTRO;RUA;;CAXAMBU;1414;;;;;;;;;;;;-28.058109;-51.863443;1;1;;;;;101
220187523;43;4309803;430980305;43098030500;430980305000003P;27;2;99940000;CENTRO;RUA;;CAXAMBU;1414;;;;;;;;;;;;-28.058034;-51.863428;1;1;;;;;101
72781929;43;4309803;430980305;43098030500;430980305000008P;21;2;99940000;CENTRO;RUA;;PAULINA PANSERA;0;SN;FUNDOS;;;;;;;;;;-28.053158;-51.858924;1;1;;;;;101
208814431;43;4309803;430980305;43098030500;430980305000008P;21;2;99940000;CENTRO;RUA;;PAULINA PANSERA;0;SN;;;;;;;;;;;-28.053109;-51.858640;1;6;ROGERIO ZANCHETTA ARTEFATOS DE CIMENTO;1;;;
208814435;43;4309803;430980305;43098030500;430980305000008P;21;2;99940000;CENTRO;RUA;;PAULINA PANSERA;135;;;;;;;;;;;;-28.053408;-51.858744;1;1;;;;;101
72781925;43;4309803;430980305;43098030500;430980305000008P;21;2;99940000;CENTRO;RUA;;PAULINA PANSERA;145;;;;;;;;;;;;-28.053508;-51.858815;1;1;;;;;101
72781927;43;4309803;430980305;43098030500;430980305000008P;21;2;99940000;CENTRO;RUA;;PAULINA PANSERA;127;;;;;;;;;;;;-28.053330;-51.858692;1;1;;;;;101
72781926;43;4309803;430980305;43098030500;430980305000008P;21;2;99940000;CENTRO;RUA;;PAULINA PANSERA;115;;;;;;;;;;;;-28.053195;-51.858632;1;1;;;;;101
72781928;43;4309803;430980305;43098030500;430980305000008P;21;2;99940000;CENTRO;RUA;;PAULINA PANSERA;0;SN;FUNDOS;;;;;;;;;;-28.053169;-51.858892;1;1;;;;;101
72781807;43;4309803;430980305;43098030500;430980305000008P;15;11;99940000;CENTRO;RUA;;E;36;;;;;;;;;;;;-28.049079;-51.862915;1;1;;;;;102
72781809;43;4309803;430980305;43098030500;430980305000008P;15;11;99940000;CENTRO;RUA;;E;34;;;;;;;;;;;;-28.049285;-51.862905;1;1;;;;;102
72781811;43;4309803;430980305;43098030500;430980305000008P;15;11;99940000;CENTRO;RUA;;E;33;;;;;;;;;;;;-28.049395;-51.862899;1;1;;;;;102
220187120;43;4309803;430980305;43098030500;430980305000003P;10;2;99940000;CENTRO;RUA;;CAXAMBU;1151;;;;;;;;;;;;-28.059281;-51.859738;1;1;;;;;101
72781812;43;4309803;430980305;43098030500;430980305000008P;15;11;99940000;CENTRO;RUA;;E;32;;;;;;;;;;;;-28.049526;-51.862880;1;1;;;;;102
72781806;43;4309803;430980305;43098030500;430980305000008P;15;11;99940000;CENTRO;RUA;;E;37;;;;;;;;;;;;-28.048917;-51.862974;1;1;;;;;102
72781810;43;4309803;430980305;43098030500;430980305000008P;15;11;99940000;CENTRO;RUA;;E;31;;;;;;;;;;;;-28.049627;-51.862881;1;1;;;;;102
72781808;43;4309803;430980305;43098030500;430980305000008P;15;11;99940000;CENTRO;RUA;;E;35;;;;;;;;;;;;-28.049181;-51.862928;1;1;;;;;102
220187126;43;4309803;430980305;43098030500;430980305000003P;10;2;99940000;CENTRO;RUA;;CAXAMBU;0;SN;;;;;;;;;;;-28.059377;-51.859576;1;1;;;;;101
208668231;43;4309803;430980315;43098031500;430980315000002P;0;80;99940000;BOM JESUS;ESTRADA;SANTO;ANTONIO BR 285;0;SN;;;;;;;;;;;-28.166948;-51.798276;1;3;GALPAO;1;;;
111064165;43;4309803;430980315;43098031500;430980315000002P;0;80;99940000;BOM JESUS;ESTRADA;SANTO;ANTONIO BR 285;0;SN;;;;;;;;;;;-28.159630;-51.809061;1;3;;1;;;
111064163;43;4309803;430980315;43098031500;430980315000002P;0;80;99940000;BOM JESUS;ESTRADA;SANTO;ANTONIO BR 285;0;SN;;;;;;;;;;;-28.159581;-51.809090;1;3;;1;;;
72782640;43;4309803;430980305;43098030500;430980305000003P;8;4;99940000;CENTRO;RUA;;CAXAMBU;976;;;;;;;;;;;;-28.059585;-51.859486;1;1;;;;;101
72782638;43;4309803;430980305;43098030500;430980305000003P;8;4;99940000;CENTRO;RUA;;CAXAMBU;141;;;;;;;;;;;;-28.059421;-51.859710;1;1;;;;;101
72782639;43;4309803;430980305;43098030500;430980305000003P;8;4;99940000;CENTRO;RUA;;CAXAMBU;988;;;;;;;;;;;;-28.059504;-51.859532;1;1;;;;;101
72782636;43;4309803;430980305;43098030500;430980305000003P;8;4;99940000;CENTRO;RUA;;CAXAMBU;1030;;;;;;;;;;;;-28.059375;-51.859944;1;1;;;;;101
72782637;43;4309803;430980305;43098030500;430980305000003P;8;4;99940000;CENTRO;RUA;;CAXAMBU;1016;;;;;;;;;;;;-28.059440;-51.859851;1;1;;;;;101
220187500;43;4309803;430980305;43098030500;430980305000003P;26;2;99940000;CENTRO;RUA;;CAXAMBU;1556;;;;;;;;;;;;-28.057529;-51.864880;1;1;;;;;101
220187533;43;4309803;430980305;43098030500;430980305000003P;29;1;99940000;CENTRO;RUA;;CAXAMBU;545;;;;;;;;;;;;-28.057733;-51.863752;1;1;;;;;101
213451813;43;4309803;430980315;43098031500;430980315000004P;0;69;99940000;VILA VITORIA;ESTRADA;SAGRADO;CORACAO DE JESUS;0;SN;;;;;;;;;;;-28.183595;-51.737659;1;1;;;;;101
72781634;43;4309803;430980305;43098030500;430980305000009P;7;4;99940000;CENTRO;RUA;MARECHAL;CASTELO BRANCO;0;SN;;;;;;;;;;;-28.055779;-51.854061;1;1;;;;;101
72781635;43;4309803;430980305;43098030500;430980305000009P;7;4;99940000;CENTRO;RUA;MARECHAL;CASTELO BRANCO;298;;;;;;;;;;;;-28.055965;-51.854398;1;1;;;;;101
72781639;43;4309803;430980305;43098030500;430980305000009P;7;4;99940000;CENTRO;RUA;MARECHAL;CASTELO BRANCO;276;;SALA;1;;;;;;;;;-28.055767;-51.854339;1;1;;;;;101
72781640;43;4309803;430980305;43098030500;430980305000009P;7;4;99940000;CENTRO;RUA;MARECHAL;CASTELO BRANCO;264;;TERREO;;;;;;;;;;-28.055685;-51.854408;1;6;VAZIA;1;;;
72781638;43;4309803;430980305;43098030500;430980305000009P;7;4;99940000;CENTRO;RUA;MARECHAL;CASTELO BRANCO;294;;;;;;;;;;;;-28.056096;-51.854116;1;1;;;;;101
72781641;43;4309803;430980305;43098030500;430980305000009P;7;4;99940000;CENTRO;RUA;MARECHAL;CASTELO BRANCO;260;;;;;;;;;;;;-28.055646;-51.854551;1;1;;;;;101
224368129;43;4309803;430980305;43098030500;430980305000009P;7;4;99940000;CENTRO;RUA;MARECHAL;CASTELO BRANCO;344;;ANDAR;2;;;;;;;;;-28.056300;-51.854674;1;1;;;;;101
72781633;43;4309803;430980305;43098030500;430980305000009P;7;4;99940000;CENTRO;RUA;MARECHAL;CASTELO BRANCO;344;;;;;;;;;;;;-28.056380;-51.854690;1;6;POSTO DE COMBUSTIVEL;1;;;
72782486;43;4309803;430980305;43098030500;430980305000002P;18;3;99940000;CENTRO;RUA;;SANANDUVA;131;;;;;;;;;;;;-28.059293;-51.853607;1;1;;;;;101
72781636;43;4309803;430980305;43098030500;430980305000009P;7;4;99940000;CENTRO;RUA;MARECHAL;CASTELO BRANCO;298;;TERREO;;;;;;;;;;-28.055940;-51.854495;1;6;BAR E LANCHERIA;1;;;
108847296;43;4309803;430980305;43098030500;430980305000002P;18;3;99940000;CENTRO;RUA;;SANANDUVA;0;SN;;;;;;;;;;;-28.059039;-51.854435;1;1;;;;;101
72781637;43;4309803;430980305;43098030500;430980305000009P;7;4;99940000;CENTRO;RUA;MARECHAL;CASTELO BRANCO;282;;;;;;;;;;;;-28.056004;-51.854282;1;1;;;;;101
72782487;43;4309803;430980305;43098030500;430980305000002P;18;3;99940000;CENTRO;RUA;;SANANDUVA;145;;FRENTE;;;;;;;;;;-28.059249;-51.853802;1;1;;;;;101
72782488;43;4309803;430980305;43098030500;430980305000002P;18;3;99940000;CENTRO;RUA;;SANANDUVA;145;;SUBSOLO;1;;;;;;;;;-28.059124;-51.853753;1;1;;;;;101
72781521;43;4309803;430980305;43098030500;430980305000009P;2;4;99940000;CENTRO;RUA;MARECHAL;CASTELO BRANCO;239;A;;;;;;;;;;;-28.051163;-51.852712;1;1;;;;;101
72781522;43;4309803;430980305;43098030500;430980305000009P;2;4;99940000;CENTRO;RUA;MARECHAL;CASTELO BRANCO;261;;;;;;;;;;;;-28.051137;-51.852702;1;1;;;;;101
72781560;43;4309803;430980305;43098030500;430980305000009P;5;4;99940000;CENTRO;RUA;MARECHAL;CASTELO BRANCO;108;;;;;;;;;;;;-28.054339;-51.853695;1;6;TB ELETRO MOTORES;1;;;
72781561;43;4309803;430980305;43098030500;430980305000009P;5;4;99940000;CENTRO;RUA;MARECHAL;CASTELO BRANCO;92;;;;;;;;;;;;-28.054135;-51.853554;1;1;;;;;101
72781565;43;4309803;430980305;43098030500;430980305000009P;5;4;99940000;CENTRO;RUA;MARECHAL;CASTELO BRANCO;42;;;;;;;;;;;;-28.053951;-51.853513;1;7;;;1;1;
